Lap,Time,Pace,GAP,HR,Distance_km,file,Activity,KM,Elev,Cadence
49.0,7.433333333333334,7.433333333333334,7.233333333333333,108,1.0,../data/run-efforts-table/3.html,3,,,
50.0,7.416666666666667,7.416666666666667,7.233333333333333,108,1.0,../data/run-efforts-table/3.html,3,,,
51.0,7.45,7.45,7.383333333333334,108,1.0,../data/run-efforts-table/3.html,3,,,
52.0,7.483333333333333,7.483333333333333,7.283333333333333,107,1.0,../data/run-efforts-table/3.html,3,,,
53.0,7.833333333333333,7.833333333333333,7.566666666666666,105,1.0,../data/run-efforts-table/3.html,3,,,
54.0,27.616666666666667,27.616666666666667,7.2,106,1.0,../data/run-efforts-table/3.html,3,,,
55.0,7.25,7.25,7.1,110,1.0,../data/run-efforts-table/3.html,3,,,
56.0,7.216666666666667,7.216666666666667,7.116666666666666,111,1.0,../data/run-efforts-table/3.html,3,,,
57.0,7.35,7.35,7.166666666666667,111,1.0,../data/run-efforts-table/3.html,3,,,
58.0,7.283333333333333,7.283333333333333,7.283333333333333,110,1.0,../data/run-efforts-table/3.html,3,,,
59.0,7.85,7.85,7.816666666666666,107,1.0,../data/run-efforts-table/3.html,3,,,
60.0,7.4,7.4,7.283333333333333,109,1.0,../data/run-efforts-table/3.html,3,,,
61.0,8.716666666666667,8.716666666666667,7.45,108,1.0,../data/run-efforts-table/3.html,3,,,
62.0,7.516666666666667,7.516666666666667,7.166666666666667,108,1.0,../data/run-efforts-table/3.html,3,,,
63.0,8.316666666666666,8.316666666666666,7.616666666666667,108,1.0,../data/run-efforts-table/3.html,3,,,
64.0,7.483333333333333,7.483333333333333,7.25,105,1.0,../data/run-efforts-table/3.html,3,,,
65.0,7.95,7.95,7.783333333333333,103,1.0,../data/run-efforts-table/3.html,3,,,
66.0,8.9,8.9,8.616666666666667,99,1.0,../data/run-efforts-table/3.html,3,,,
67.0,17.083333333333332,17.083333333333332,8.2,98,1.0,../data/run-efforts-table/3.html,3,,,
68.0,7.3,7.3,6.816666666666666,104,1.0,../data/run-efforts-table/3.html,3,,,
69.0,6.766666666666667,6.766666666666667,7.0,103,1.0,../data/run-efforts-table/3.html,3,,,
70.0,6.933333333333334,6.933333333333334,7.066666666666666,105,1.0,../data/run-efforts-table/3.html,3,,,
71.0,7.3,7.3,7.2,107,1.0,../data/run-efforts-table/3.html,3,,,
72.0,7.466666666666667,7.466666666666667,7.416666666666667,104,1.0,../data/run-efforts-table/3.html,3,,,
73.0,7.25,7.25,7.216666666666667,106,1.0,../data/run-efforts-table/3.html,3,,,
74.0,7.85,7.85,7.65,106,1.0,../data/run-efforts-table/3.html,3,,,
75.0,8.95,8.95,8.3,103,1.0,../data/run-efforts-table/3.html,3,,,
76.0,8.1,8.1,7.9,102,1.0,../data/run-efforts-table/3.html,3,,,
77.0,9.066666666666666,9.066666666666666,8.283333333333333,99,1.0,../data/run-efforts-table/3.html,3,,,
78.0,1.0,1.0,8.666666666666666,95,1.0,../data/run-efforts-table/3.html,3,,,
79.0,7.766666666666667,7.766666666666667,7.316666666666666,103,1.0,../data/run-efforts-table/3.html,3,,,
80.0,7.5,7.5,7.116666666666666,112,1.0,../data/run-efforts-table/3.html,3,,,
81.0,6.583333333333333,6.583333333333333,6.783333333333333,109,1.0,../data/run-efforts-table/3.html,3,,,
82.0,6.7,6.7,6.85,110,1.0,../data/run-efforts-table/3.html,3,,,
83.0,6.983333333333333,6.983333333333333,6.883333333333333,114,1.0,../data/run-efforts-table/3.html,3,,,
84.0,6.95,6.95,6.8,115,1.0,../data/run-efforts-table/3.html,3,,,
85.0,7.466666666666667,7.466666666666667,7.1,114,1.0,../data/run-efforts-table/3.html,3,,,
86.0,7.1,7.1,6.95,114,1.0,../data/run-efforts-table/3.html,3,,,
87.0,7.25,7.25,6.883333333333333,112,1.0,../data/run-efforts-table/3.html,3,,,
88.0,6.816666666666666,6.816666666666666,6.916666666666667,110,1.0,../data/run-efforts-table/3.html,3,,,
89.0,9.95,9.95,7.4,108,1.0,../data/run-efforts-table/3.html,3,,,
90.0,7.116666666666666,7.116666666666666,7.083333333333333,107,1.0,../data/run-efforts-table/3.html,3,,,
91.0,7.05,7.05,6.983333333333333,108,1.0,../data/run-efforts-table/3.html,3,,,
92.0,7.083333333333333,7.083333333333333,7.016666666666667,109,1.0,../data/run-efforts-table/3.html,3,,,
93.0,6.983333333333333,6.983333333333333,6.833333333333333,110,1.0,../data/run-efforts-table/3.html,3,,,
94.0,8.6,8.6,6.916666666666667,109,1.0,../data/run-efforts-table/3.html,3,,,
95.0,6.833333333333333,6.833333333333333,6.916666666666667,106,1.0,../data/run-efforts-table/3.html,3,,,
96.0,6.883333333333333,6.883333333333333,6.85,109,1.0,../data/run-efforts-table/3.html,3,,,
97.0,6.85,6.85,6.833333333333333,109,1.0,../data/run-efforts-table/3.html,3,,,
98.0,6.833333333333333,6.833333333333333,6.816666666666666,110,1.0,../data/run-efforts-table/3.html,3,,,
99.0,6.85,6.85,6.8,108,1.0,../data/run-efforts-table/3.html,3,,,
100.0,12.316666666666666,12.316666666666666,7.416666666666667,105,1.0,../data/run-efforts-table/3.html,3,,,
101.0,7.116666666666666,7.116666666666666,7.016666666666667,107,1.0,../data/run-efforts-table/3.html,3,,,
102.0,7.366666666666666,7.366666666666666,7.15,107,1.0,../data/run-efforts-table/3.html,3,,,
103.0,7.216666666666667,7.216666666666667,7.1,108,1.0,../data/run-efforts-table/3.html,3,,,
104.0,7.183333333333334,7.183333333333334,7.016666666666667,108,1.0,../data/run-efforts-table/3.html,3,,,
105.0,6.95,6.95,7.0,107,1.0,../data/run-efforts-table/3.html,3,,,
106.0,8.866666666666667,8.866666666666667,8.833333333333334,98,1.0,../data/run-efforts-table/3.html,3,,,
107.0,7.216666666666667,7.216666666666667,7.1,105,1.0,../data/run-efforts-table/3.html,3,,,
108.0,10.75,10.75,7.983333333333333,102,1.0,../data/run-efforts-table/3.html,3,,,
109.0,9.15,9.15,9.183333333333334,93,1.0,../data/run-efforts-table/3.html,3,,,
110.0,9.05,9.05,8.833333333333334,94,1.0,../data/run-efforts-table/3.html,3,,,
111.0,0.4666666666666667,10.283333333333333,10.3,91,0.04,../data/run-efforts-table/3.html,3,,,
1.0,7.083333333333333,7.083333333333333,6.933333333333334,110,1.0,../data/run-efforts-table/4.html,4,,,
2.0,7.966666666666667,7.966666666666667,7.7,112,1.0,../data/run-efforts-table/4.html,4,,,
3.0,7.283333333333333,7.283333333333333,7.133333333333334,111,1.0,../data/run-efforts-table/4.html,4,,,
4.0,7.033333333333333,7.033333333333333,6.933333333333334,111,1.0,../data/run-efforts-table/4.html,4,,,
5.0,7.316666666666666,7.316666666666666,6.75,112,1.0,../data/run-efforts-table/4.html,4,,,
6.0,6.783333333333333,6.783333333333333,6.8,110,1.0,../data/run-efforts-table/4.html,4,,,
7.0,6.533333333333333,6.533333333333333,6.666666666666667,108,1.0,../data/run-efforts-table/4.html,4,,,
8.0,6.55,6.55,6.65,108,1.0,../data/run-efforts-table/4.html,4,,,
9.0,6.75,6.75,6.783333333333333,107,1.0,../data/run-efforts-table/4.html,4,,,
10.0,8.816666666666666,8.816666666666666,8.45,111,1.0,../data/run-efforts-table/4.html,4,,,
11.0,14.95,14.95,13.933333333333334,109,1.0,../data/run-efforts-table/4.html,4,,,
12.0,6.733333333333333,6.733333333333333,6.533333333333333,114,1.0,../data/run-efforts-table/4.html,4,,,
13.0,6.183333333333334,6.183333333333334,6.383333333333334,110,1.0,../data/run-efforts-table/4.html,4,,,
14.0,7.55,7.55,7.566666666666666,112,1.0,../data/run-efforts-table/4.html,4,,,
15.0,6.916666666666667,6.916666666666667,6.9,107,1.0,../data/run-efforts-table/4.html,4,,,
16.0,6.716666666666667,6.716666666666667,6.65,108,1.0,../data/run-efforts-table/4.html,4,,,
17.0,6.8,6.8,6.683333333333334,109,1.0,../data/run-efforts-table/4.html,4,,,
18.0,6.7,6.7,6.733333333333333,109,1.0,../data/run-efforts-table/4.html,4,,,
19.0,7.0,7.0,6.683333333333334,109,1.0,../data/run-efforts-table/4.html,4,,,
20.0,6.883333333333333,6.883333333333333,6.75,109,1.0,../data/run-efforts-table/4.html,4,,,
21.0,7.416666666666667,7.416666666666667,7.016666666666667,109,1.0,../data/run-efforts-table/4.html,4,,,
22.0,9.483333333333333,9.483333333333333,8.466666666666667,103,1.0,../data/run-efforts-table/4.html,4,,,
23.0,7.35,7.35,7.366666666666666,104,1.0,../data/run-efforts-table/4.html,4,,,
24.0,7.583333333333333,7.583333333333333,7.75,104,1.0,../data/run-efforts-table/4.html,4,,,
25.0,6.6,6.6,6.633333333333333,107,1.0,../data/run-efforts-table/4.html,4,,,
26.0,6.866666666666667,6.866666666666667,6.866666666666667,109,1.0,../data/run-efforts-table/4.html,4,,,
27.0,7.083333333333333,7.083333333333333,6.816666666666666,111,1.0,../data/run-efforts-table/4.html,4,,,
28.0,7.316666666666666,7.316666666666666,6.866666666666667,112,1.0,../data/run-efforts-table/4.html,4,,,
29.0,7.633333333333333,7.633333333333333,7.35,106,1.0,../data/run-efforts-table/4.html,4,,,
30.0,6.516666666666667,6.516666666666667,6.716666666666667,108,1.0,../data/run-efforts-table/4.html,4,,,
31.0,8.85,8.85,8.75,106,1.0,../data/run-efforts-table/4.html,4,,,
32.0,9.466666666666667,9.466666666666667,9.1,98,1.0,../data/run-efforts-table/4.html,4,,,
33.0,8.416666666666666,8.416666666666666,7.566666666666666,104,1.0,../data/run-efforts-table/4.html,4,,,
34.0,10.0,10.0,9.05,103,1.0,../data/run-efforts-table/4.html,4,,,
35.0,6.933333333333334,6.933333333333334,7.05,109,1.0,../data/run-efforts-table/4.html,4,,,
36.0,7.383333333333334,7.383333333333334,6.816666666666666,113,1.0,../data/run-efforts-table/4.html,4,,,
37.0,7.35,7.35,6.75,113,1.0,../data/run-efforts-table/4.html,4,,,
38.0,6.866666666666667,6.866666666666667,6.95,110,1.0,../data/run-efforts-table/4.html,4,,,
39.0,6.983333333333333,6.983333333333333,7.183333333333334,109,1.0,../data/run-efforts-table/4.html,4,,,
40.0,6.666666666666667,6.666666666666667,6.9,109,1.0,../data/run-efforts-table/4.html,4,,,
41.0,6.583333333333333,6.583333333333333,6.55,112,1.0,../data/run-efforts-table/4.html,4,,,
42.0,6.783333333333333,6.783333333333333,6.566666666666666,112,1.0,../data/run-efforts-table/4.html,4,,,
43.0,6.633333333333333,6.633333333333333,6.35,116,1.0,../data/run-efforts-table/4.html,4,,,
44.0,6.883333333333333,6.883333333333333,6.716666666666667,112,1.0,../data/run-efforts-table/4.html,4,,,
45.0,9.333333333333334,9.333333333333334,8.6,112,1.0,../data/run-efforts-table/4.html,4,,,
46.0,7.983333333333333,7.983333333333333,7.45,106,1.0,../data/run-efforts-table/4.html,4,,,
47.0,6.533333333333333,6.533333333333333,6.616666666666667,108,1.0,../data/run-efforts-table/4.html,4,,,
48.0,6.216666666666667,6.216666666666667,6.266666666666667,114,1.0,../data/run-efforts-table/4.html,4,,,
49.0,6.366666666666666,6.366666666666666,6.316666666666666,112,1.0,../data/run-efforts-table/4.html,4,,,
50.0,6.516666666666667,6.516666666666667,6.566666666666666,111,1.0,../data/run-efforts-table/4.html,4,,,
51.0,6.4,6.4,6.583333333333333,111,1.0,../data/run-efforts-table/4.html,4,,,
52.0,6.566666666666666,6.566666666666666,6.65,111,1.0,../data/run-efforts-table/4.html,4,,,
53.0,7.066666666666666,7.066666666666666,6.95,110,1.0,../data/run-efforts-table/4.html,4,,,
54.0,7.566666666666666,7.566666666666666,7.416666666666667,107,1.0,../data/run-efforts-table/4.html,4,,,
55.0,21.983333333333334,21.983333333333334,20.666666666666668,104,1.0,../data/run-efforts-table/4.html,4,,,
56.0,9.0,9.0,8.25,97,1.0,../data/run-efforts-table/4.html,4,,,
57.0,7.016666666666667,7.016666666666667,6.733333333333333,111,1.0,../data/run-efforts-table/4.html,4,,,
58.0,6.866666666666667,6.866666666666667,6.833333333333333,109,1.0,../data/run-efforts-table/4.html,4,,,
59.0,7.05,7.05,7.1,108,1.0,../data/run-efforts-table/4.html,4,,,
60.0,7.133333333333334,7.133333333333334,7.183333333333334,108,1.0,../data/run-efforts-table/4.html,4,,,
61.0,8.416666666666666,8.416666666666666,8.016666666666667,103,1.0,../data/run-efforts-table/4.html,4,,,
62.0,8.666666666666666,8.666666666666666,8.1,99,1.0,../data/run-efforts-table/4.html,4,,,
63.0,7.583333333333333,7.583333333333333,7.466666666666667,107,1.0,../data/run-efforts-table/4.html,4,,,
64.0,7.166666666666667,7.166666666666667,7.233333333333333,105,1.0,../data/run-efforts-table/4.html,4,,,
65.0,8.733333333333333,8.733333333333333,8.7,103,1.0,../data/run-efforts-table/4.html,4,,,
66.0,6.866666666666667,6.866666666666667,6.983333333333333,104,1.0,../data/run-efforts-table/4.html,4,,,
67.0,1.0666666666666667,1.0666666666666667,1.0833333333333333,91,1.0,../data/run-efforts-table/4.html,4,,,
68.0,8.1,8.1,7.766666666666667,105,1.0,../data/run-efforts-table/4.html,4,,,
69.0,7.166666666666667,7.166666666666667,6.85,110,1.0,../data/run-efforts-table/4.html,4,,,
70.0,6.95,6.95,6.7,112,1.0,../data/run-efforts-table/4.html,4,,,
71.0,6.916666666666667,6.916666666666667,6.783333333333333,112,1.0,../data/run-efforts-table/4.html,4,,,
72.0,6.883333333333333,6.883333333333333,6.55,114,1.0,../data/run-efforts-table/4.html,4,,,
73.0,6.583333333333333,6.583333333333333,6.583333333333333,111,1.0,../data/run-efforts-table/4.html,4,,,
74.0,6.733333333333333,6.733333333333333,6.616666666666667,112,1.0,../data/run-efforts-table/4.html,4,,,
75.0,6.7,6.7,6.6,111,1.0,../data/run-efforts-table/4.html,4,,,
76.0,6.5,6.5,6.466666666666667,112,1.0,../data/run-efforts-table/4.html,4,,,
77.0,5.916666666666667,5.916666666666667,6.083333333333333,112,1.0,../data/run-efforts-table/4.html,4,,,
78.0,9.9,9.9,9.933333333333334,107,1.0,../data/run-efforts-table/4.html,4,,,
79.0,7.133333333333334,7.133333333333334,6.95,108,1.0,../data/run-efforts-table/4.html,4,,,
80.0,9.416666666666666,9.416666666666666,9.116666666666667,109,1.0,../data/run-efforts-table/4.html,4,,,
81.0,7.166666666666667,7.166666666666667,6.766666666666667,112,1.0,../data/run-efforts-table/4.html,4,,,
82.0,7.016666666666667,7.016666666666667,6.8,111,1.0,../data/run-efforts-table/4.html,4,,,
83.0,6.816666666666666,6.816666666666666,6.783333333333333,111,1.0,../data/run-efforts-table/4.html,4,,,
84.0,6.766666666666667,6.766666666666667,6.683333333333334,111,1.0,../data/run-efforts-table/4.html,4,,,
85.0,7.4,7.4,7.083333333333333,111,1.0,../data/run-efforts-table/4.html,4,,,
86.0,7.033333333333333,7.033333333333333,6.833333333333333,110,1.0,../data/run-efforts-table/4.html,4,,,
87.0,7.016666666666667,7.016666666666667,6.7,110,1.0,../data/run-efforts-table/4.html,4,,,
88.0,7.133333333333334,7.133333333333334,6.716666666666667,111,1.0,../data/run-efforts-table/4.html,4,,,
89.0,11.233333333333333,11.233333333333333,11.383333333333333,109,1.0,../data/run-efforts-table/4.html,4,,,
90.0,8.483333333333333,8.483333333333333,8.516666666666667,104,1.0,../data/run-efforts-table/4.html,4,,,
91.0,6.85,6.85,6.95,108,1.0,../data/run-efforts-table/4.html,4,,,
92.0,7.416666666666667,7.416666666666667,7.05,112,1.0,../data/run-efforts-table/4.html,4,,,
93.0,6.966666666666667,6.966666666666667,6.933333333333334,111,1.0,../data/run-efforts-table/4.html,4,,,
94.0,7.466666666666667,7.466666666666667,7.516666666666667,108,1.0,../data/run-efforts-table/4.html,4,,,
95.0,7.733333333333333,7.733333333333333,7.6,109,1.0,../data/run-efforts-table/4.html,4,,,
96.0,7.533333333333333,7.533333333333333,7.466666666666667,108,1.0,../data/run-efforts-table/4.html,4,,,
97.0,9.1,9.1,9.083333333333334,106,1.0,../data/run-efforts-table/4.html,4,,,
98.0,7.0,7.0,6.933333333333334,109,1.0,../data/run-efforts-table/4.html,4,,,
99.0,7.733333333333333,7.733333333333333,7.233333333333333,110,1.0,../data/run-efforts-table/4.html,4,,,
100.0,7.75,7.75,7.433333333333334,107,1.0,../data/run-efforts-table/4.html,4,,,
101.0,14.5,14.5,14.616666666666667,108,1.0,../data/run-efforts-table/4.html,4,,,
102.0,7.283333333333333,7.283333333333333,7.2,109,1.0,../data/run-efforts-table/4.html,4,,,
103.0,7.1,7.1,6.933333333333334,111,1.0,../data/run-efforts-table/4.html,4,,,
104.0,8.466666666666667,8.466666666666667,8.233333333333333,109,1.0,../data/run-efforts-table/4.html,4,,,
105.0,7.116666666666666,7.116666666666666,6.95,111,1.0,../data/run-efforts-table/4.html,4,,,
106.0,7.016666666666667,7.016666666666667,6.95,111,1.0,../data/run-efforts-table/4.html,4,,,
107.0,7.8,7.8,7.633333333333333,108,1.0,../data/run-efforts-table/4.html,4,,,
108.0,9.833333333333334,9.833333333333334,9.7,95,1.0,../data/run-efforts-table/4.html,4,,,
109.0,5.533333333333333,11.5,11.333333333333334,92,0.48,../data/run-efforts-table/4.html,4,,,
1.0,7.683333333333334,7.7,7.533333333333333,103,0.99,../data/run-efforts-table/5.html,5,,,
2.0,7.55,7.566666666666666,7.366666666666666,107,0.99,../data/run-efforts-table/5.html,5,,,
3.0,7.2,7.2,7.083333333333333,108,1.0,../data/run-efforts-table/5.html,5,,,
4.0,7.816666666666666,7.85,7.766666666666667,103,0.99,../data/run-efforts-table/5.html,5,,,
5.0,6.966666666666667,6.983333333333333,7.033333333333333,102,0.99,../data/run-efforts-table/5.html,5,,,
6.0,7.0,7.016666666666667,6.933333333333334,105,0.99,../data/run-efforts-table/5.html,5,,,
7.0,7.516666666666667,7.55,7.483333333333333,100,0.99,../data/run-efforts-table/5.html,5,,,
8.0,6.95,6.95,6.866666666666667,105,1.0,../data/run-efforts-table/5.html,5,,,
9.0,6.95,6.983333333333333,6.866666666666667,104,0.99,../data/run-efforts-table/5.html,5,,,
10.0,6.75,6.75,6.816666666666666,104,1.0,../data/run-efforts-table/5.html,5,,,
11.0,7.7,7.716666666666667,7.433333333333334,102,0.99,../data/run-efforts-table/5.html,5,,,
12.0,7.183333333333334,7.216666666666667,7.1,103,0.99,../data/run-efforts-table/5.html,5,,,
13.0,7.183333333333334,7.2,7.1,104,0.99,../data/run-efforts-table/5.html,5,,,
14.0,7.15,7.166666666666667,6.933333333333334,103,0.99,../data/run-efforts-table/5.html,5,,,
15.0,7.3,7.3,7.133333333333334,104,1.0,../data/run-efforts-table/5.html,5,,,
16.0,7.2,7.216666666666667,7.1,104,0.99,../data/run-efforts-table/5.html,5,,,
17.0,7.066666666666666,7.083333333333333,6.866666666666667,106,0.99,../data/run-efforts-table/5.html,5,,,
18.0,7.533333333333333,7.566666666666666,7.316666666666666,102,0.99,../data/run-efforts-table/5.html,5,,,
19.0,6.966666666666667,6.966666666666667,6.85,105,1.0,../data/run-efforts-table/5.html,5,,,
20.0,6.683333333333334,6.716666666666667,6.833333333333333,103,0.99,../data/run-efforts-table/5.html,5,,,
21.0,6.716666666666667,6.716666666666667,6.816666666666666,103,1.0,../data/run-efforts-table/5.html,5,,,
22.0,7.283333333333333,7.3,7.283333333333333,103,0.99,../data/run-efforts-table/5.html,5,,,
23.0,8.216666666666667,8.233333333333333,7.9,99,0.99,../data/run-efforts-table/5.html,5,,,
24.0,6.883333333333333,6.9,6.883333333333333,106,0.99,../data/run-efforts-table/5.html,5,,,
25.0,6.733333333333333,6.733333333333333,6.9,106,1.0,../data/run-efforts-table/5.html,5,,,
26.0,7.016666666666667,7.033333333333333,7.133333333333334,106,0.99,../data/run-efforts-table/5.html,5,,,
27.0,6.85,6.866666666666667,6.9,108,0.99,../data/run-efforts-table/5.html,5,,,
28.0,6.833333333333333,6.833333333333333,6.816666666666666,106,1.0,../data/run-efforts-table/5.html,5,,,
29.0,6.8,6.816666666666666,6.816666666666666,109,0.99,../data/run-efforts-table/5.html,5,,,
30.0,6.8,6.833333333333333,6.866666666666667,109,0.99,../data/run-efforts-table/5.html,5,,,
31.0,7.116666666666666,7.133333333333334,7.066666666666666,109,0.99,../data/run-efforts-table/5.html,5,,,
32.0,6.966666666666667,7.0,6.95,109,0.99,../data/run-efforts-table/5.html,5,,,
33.0,8.566666666666666,8.583333333333334,8.166666666666666,103,0.99,../data/run-efforts-table/5.html,5,,,
34.0,7.2,7.216666666666667,7.116666666666666,107,0.99,../data/run-efforts-table/5.html,5,,,
35.0,7.533333333333333,7.55,7.233333333333333,106,0.99,../data/run-efforts-table/5.html,5,,,
36.0,6.983333333333333,7.0,7.05,106,0.99,../data/run-efforts-table/5.html,5,,,
37.0,6.883333333333333,6.9,6.95,107,0.99,../data/run-efforts-table/5.html,5,,,
38.0,7.416666666666667,7.416666666666667,7.066666666666666,109,1.0,../data/run-efforts-table/5.html,5,,,
39.0,7.35,7.366666666666666,7.216666666666667,107,0.99,../data/run-efforts-table/5.html,5,,,
40.0,7.183333333333334,7.216666666666667,7.066666666666666,108,0.99,../data/run-efforts-table/5.html,5,,,
41.0,7.233333333333333,7.233333333333333,7.066666666666666,108,1.0,../data/run-efforts-table/5.html,5,,,
42.0,8.1,8.116666666666667,7.633333333333333,105,0.99,../data/run-efforts-table/5.html,5,,,
43.0,7.933333333333334,7.966666666666667,7.35,106,0.99,../data/run-efforts-table/5.html,5,,,
44.0,7.933333333333334,7.95,7.533333333333333,100,0.99,../data/run-efforts-table/5.html,5,,,
45.0,7.133333333333334,7.15,7.383333333333334,100,0.99,../data/run-efforts-table/5.html,5,,,
46.0,7.766666666666667,7.783333333333333,7.533333333333333,104,0.99,../data/run-efforts-table/5.html,5,,,
47.0,7.55,7.566666666666666,7.633333333333333,103,0.99,../data/run-efforts-table/5.html,5,,,
